name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
paris,2022-03-12,10.3,6,8.4,10.3,3.8,6.5,5.9,84.3,0.329,100,16.67,rain,0,0,43.7,22.4,173.8,1014.4,92.1,24.9,26.4,2.1,1,10,2022-03-12T07:10:30,2022-03-12T18:51:09,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-03-13,11.5,7.1,8.9,11.5,5,7.1,5.4,79.1,1.575,100,37.5,rain,0,0,42.9,20.4,175.3,1011.7,93.3,22.6,24.8,2.2,1,10,2022-03-13T07:08:25,2022-03-13T18:52:41,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-03-14,14.7,4.2,9.5,14.7,2.8,8.6,4.3,72.7,0,0,0,,0,0,29.5,13.8,156.9,1025.1,60.5,21.8,59.6,5.1,4,10,2022-03-14T07:06:20,2022-03-14T18:54:13,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-15,11.3,9.2,10.1,11.3,7.9,9.7,8.1,88.1,3.577,100,25,rain,0,0,23.2,12.4,119.9,1022.7,97.6,13.9,15.8,1.4,1,10,2022-03-15T07:04:15,2022-03-15T18:55:45,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-16,14.3,8.8,11.2,14.3,7.5,10.8,8.6,84.7,0,0,0,,0,0,54.6,20.5,154,1020,95,14.1,29.9,2.3,1,10,2022-03-16T07:02:10,2022-03-16T18:57:17,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-17,11.3,7,8.8,11.3,4.7,6.7,4.3,73.4,0,0,0,rain,0,0,43.5,21.5,0.3,1030.9,93.7,22.4,31.9,2.6,1,10,2022-03-17T07:00:04,2022-03-17T18:58:48,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-18,15.4,4.4,9.6,15.4,1,8.1,-0.3,54.6,0,0,0,,0,0,64.2,28.1,50,1037.8,38.1,19.2,67.5,5.9,5,10,2022-03-18T06:57:58,2022-03-18T19:00:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-19,16.1,5.9,10.9,16.1,2.8,9.6,-0.3,47.2,0,0,0,,0,0,47.3,21.3,80,1032.7,8.8,19.3,66,5.6,4,10,2022-03-19T06:55:52,2022-03-19T19:01:51,0.51,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-03-20,13.2,3.4,8.4,13.2,0.7,7.1,-1.8,49.8,0,0,0,,0,0,40.3,15.1,101.7,1026.9,37.1,22,63.8,5.5,5,10,2022-03-20T06:53:46,2022-03-20T19:03:22,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-21,18,6.6,12.1,18,5.9,11.8,4.6,61.9,0,0,0,rain,0,0,30,16.1,134.6,1028.1,39.5,16.6,63.8,5.4,4,10,2022-03-21T06:51:40,2022-03-21T19:04:53,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-03-22,18.3,7.8,12.8,18.3,6.3,12.5,1.7,49.3,0,0,0,,0,0,44.1,20.2,139.2,1028.9,17.2,19.6,70.1,6,5,10,2022-03-22T06:49:33,2022-03-22T19:06:24,0.61,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-23,18.3,4.8,12.3,18.3,4.7,11.9,-0.3,44.1,0,0,0,,0,0,32.8,14.7,124.6,1029.6,11.7,18.2,72.9,6.4,5,10,2022-03-23T06:47:27,2022-03-23T19:07:54,0.66,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,LFPV,07157099999,07147099999,C1292,07150099999"
paris,2022-03-24,20.5,7.5,14,20.5,7.5,13.9,-0.2,39.5,0,0,0,,0,0,25.6,11.3,66,1027.7,7.8,18,70.7,6.2,4,10,2022-03-24T06:45:21,2022-03-24T19:09:25,0.71,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-25,19.6,7.8,13.8,19.6,6.5,13.6,0.1,40.1,0,0,0,,0,0,39.7,19.7,46.3,1027.6,0,13,70.6,6.1,5,10,2022-03-25T06:43:14,2022-03-25T19:10:55,0.77,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-26,19.4,7.8,13.7,19.4,6,13.2,0.3,42.4,0,0,0,,0,0,43.3,22.4,52.5,1027.6,0,14.5,76.6,6.5,5,10,2022-03-26T06:41:08,2022-03-26T19:12:25,0.83,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-27,21.2,8.9,14.6,21.2,7.4,14.3,2.6,46.6,0,0,0,,0,0,31.3,13,57.4,1027.4,0,16.7,78.3,6.5,5,10,2022-03-27T07:39:02,2022-03-27T20:13:56,0.88,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-28,21.5,8.7,15,21.5,8.7,15,3.6,50.1,0,0,0,rain,0,0,20.4,10.7,63.8,1022.1,67.2,14.8,50.3,4.5,3,10,2022-03-28T07:36:56,2022-03-28T20:15:26,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-29,17.9,11.8,14,17.9,11.8,14,5.2,56.5,0.393,100,16.67,rain,0,0,36,15.2,41,1010.1,96.6,16.2,32.4,2.9,1,10,2022-03-29T07:34:50,2022-03-29T20:16:56,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-30,12.9,8.8,10.6,12.9,6.5,10.3,8.3,85.5,4.72,100,29.17,rain,0,0,32.5,16.1,35.3,1002.9,94.5,6.3,30.9,2.6,1,10,2022-03-30T07:32:44,2022-03-30T20:18:26,0.99,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,D3543,LFPV,07145099999,07153099999,07157099999,07147099999,C1292,07150099999"
paris,2022-03-31,8.7,3.5,6.2,6.2,-1.4,2.8,2.3,76.5,1.073,100,25,"rain,snow",0,0,62.4,31.2,2.2,1001.9,89.6,15.5,54.3,4.6,3,10,2022-03-31T07:30:39,2022-03-31T20:19:56,1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"07149099999,07146099999,07156099999,E3042,07153099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-01,3.6,1.2,2.3,-1.3,-4,-2.8,-0.7,80.6,1.664,100,37.5,"rain,snow",0.6,0.2,60.7,28.3,356,1008.2,97.4,18,13.2,1.1,0,10,2022-04-01T07:28:33,2022-04-01T20:21:25,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-04-02,7.7,1.2,4.3,4.1,-3.5,0,-4.1,56,0,0,0,snow,0,0.2,57.8,33.1,17.4,1017.7,69.3,23.8,37.2,3.1,2,10,2022-04-02T07:26:28,2022-04-02T20:22:55,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,C1292,07150099999"
paris,2022-04-03,8.8,1.3,5.3,6.2,-2.1,2.3,-4.4,50.9,0,0,0,"rain,snow",0,0.1,45.8,19.8,29.5,1023.7,64.3,23.4,50.8,4.3,4,10,2022-04-03T07:24:24,2022-04-03T20:24:25,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-04,10.1,1.1,6.2,10.1,-0.9,3.9,-1.1,60.8,0,0,0,rain,0,0,49.7,25.3,260.1,1020,70,21.8,33.5,2.8,2,10,2022-04-04T07:22:19,2022-04-04T20:25:55,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,D3543,07157099999,07147099999,C1292,07150099999"
paris,2022-04-05,13,7.9,10.1,13,5.8,9,7.5,84.1,1.171,100,12.5,rain,0,0,35.6,15.8,251.1,1013.6,98.9,16.5,21.6,1.9,1,10,2022-04-05T07:20:15,2022-04-05T20:27:24,0.09,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,C1292,07150099999"
paris,2022-04-06,12.9,8.2,10.6,12.9,6,10,5.6,71.3,0,0,0,rain,0,0,56.7,25.2,240,1007.7,92.6,25.6,55.3,4.9,3,10,2022-04-06T07:18:12,2022-04-06T20:28:54,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-07,14.7,9.9,12.2,14.7,7.5,12.1,6.8,71.3,1.657,100,25,rain,0,0,71.1,33.6,255.8,998,91.1,21.3,76.4,6.7,4,10,2022-04-07T07:16:08,2022-04-07T20:30:24,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-08,9.4,1.9,6.3,7,-2.7,3.7,3.9,86,36.401,100,66.67,"rain,snow",0.4,0.1,49.9,28.7,5.1,1000.4,97.1,14.1,16.3,1.4,1,10,2022-04-08T07:14:06,2022-04-08T20:31:53,0.21,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-04-09,11,3.2,6.2,11,-0.7,4.6,1.7,75.1,3.487,100,37.5,rain,0,0.1,34.5,16.5,307.4,1015.6,77.5,21.2,64.3,5.5,4,10,2022-04-09T07:12:03,2022-04-09T20:33:23,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07153099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-10,14.3,1.4,8.3,14.3,1.4,8,0.8,61.9,0,0,0,,0,0,31.3,13.3,143.9,1020.6,46.2,22.4,79.4,6.8,5,10,2022-04-10T07:10:02,2022-04-10T20:34:53,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-11,19.4,5.6,12.3,19.4,3.3,11.3,2.7,52.9,0,0,0,,0,0,36.9,17.5,123.7,1011.5,76.6,24.3,86.4,7.4,6,10,2022-04-11T07:08:01,2022-04-11T20:36:22,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-12,21.3,11,15.9,21.3,11,15.9,7.9,59.7,0,0,0,rain,0,0,42.5,21.5,197.5,1008.5,90.1,24.4,66.9,5.7,5,10,2022-04-12T07:06:00,2022-04-12T20:37:52,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,LFPV,D3543,07157099999,07147099999,C1292,LFPO,07150099999,LFPB"
paris,2022-04-13,16.4,12.6,14.1,16.4,12.6,14.1,11.1,82.8,7.785,100,29.17,rain,0,0,22,9.4,221.8,1017,96.6,19.2,45.1,4,2,10,2022-04-13T07:04:00,2022-04-13T20:39:21,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-14,20.9,10.8,15.7,20.9,10.8,15.7,9.9,71.7,0.158,100,8.33,rain,0,0,28.8,11.1,357,1022.1,72.3,19.4,92.8,8,7,10,2022-04-14T07:02:01,2022-04-14T20:40:51,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-15,21,10.9,16.1,21,10.9,16.1,8.9,64.2,0,0,0,,0,0,32.6,17.2,13.5,1025.5,59,22.1,97.7,8.6,7,10,2022-04-15T07:00:02,2022-04-15T20:42:20,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-16,19.7,10,15,19.7,10,15,6.8,59.7,0,0,0,,0,0,40.7,20.7,55.4,1027.2,24.1,19.4,108.3,9.3,7,10,2022-04-16T06:58:04,2022-04-16T20:43:50,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-17,22,8,14.8,22,6.3,14.6,0.7,40.2,0,0,0,,0,0,31.4,15.4,100.6,1023.1,48.4,24.3,100.6,8.8,7,10,2022-04-17T06:56:07,2022-04-17T20:45:19,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-18,19.6,8.3,14.6,19.6,8.3,14.6,1,41,0,0,0,rain,0,0,38.2,16.7,44.3,1017.1,74.4,25,83.3,7.2,4,10,2022-04-18T06:54:11,2022-04-18T20:46:49,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-19,17.8,8.3,13,17.8,6.6,12.6,6.4,65,0,0,0,rain,0,0,38.5,18.2,342.5,1014.6,78.1,21.9,101.2,8.6,6,10,2022-04-19T06:52:15,2022-04-19T20:48:18,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-20,19.8,8.4,13.9,19.8,6.8,13.4,4.4,56.4,0,0,0,,0,0,42.6,19.3,35.4,1011.8,80.9,18.1,94.7,8.2,7,10,2022-04-20T06:50:21,2022-04-20T20:49:47,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-21,19.9,9.5,14.8,19.9,7.9,14.7,2.7,44.5,0,0,0,,0,0,45.8,18.8,65.9,1008.2,60.5,23.8,120.6,10.5,7,10,2022-04-21T06:48:27,2022-04-21T20:51:17,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-22,19.4,9.9,15,19.4,8.5,15,5.5,53.8,0,0,0,,0,0,39,18.1,60.4,1002.4,38.4,23.1,103.6,8.9,7,10,2022-04-22T06:46:34,2022-04-22T20:52:46,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-23,19.6,10.2,14.5,19.6,10.2,14.5,7.5,63.2,0.337,100,12.5,rain,0,0,49,18.6,66.5,997.6,83.7,21.3,79.2,6.6,4,10,2022-04-23T06:44:43,2022-04-23T20:54:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-24,18.7,10.1,14.8,18.7,10.1,14.8,7,61,0,0,0,rain,0,0,34.7,15.6,12.5,1002.2,74.6,20,46.9,3.9,2,10,2022-04-24T06:42:52,2022-04-24T20:55:44,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-25,16.5,9.4,12.8,16.5,7.2,12.5,5,61,0,0,0,,0,0,40.8,18.5,7.1,1011.2,67.6,18.5,141.3,12.1,8,10,2022-04-25T06:41:02,2022-04-25T20:57:13,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-26,15.3,7.6,11.3,15.3,5.7,10.6,5.6,69,0.007,100,4.17,rain,0,0,31.7,15,25.4,1018.4,65.4,14.4,144.5,12.6,7,10,2022-04-26T06:39:13,2022-04-26T20:58:41,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-27,19.1,6.1,12.8,19.1,3.4,12,4.7,59.4,0,0,0,,0,0,42.9,19.5,51.6,1022.7,36.4,18.6,105.8,9.1,7,10,2022-04-27T06:37:26,2022-04-27T21:00:10,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-28,21.3,8.1,15.3,21.3,6.2,14.8,5,53.2,0,0,0,,0,0,39.6,16.7,53.4,1025.6,62.1,18.3,89.4,7.7,4,10,2022-04-28T06:35:39,2022-04-28T21:01:38,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-04-29,19.8,11.3,15.2,19.8,11.3,15.2,6.6,57.1,0,0,0,,0,0,37.5,19.9,22.8,1026.7,69,16.8,115,10,7,10,2022-04-29T06:33:54,2022-04-29T21:03:06,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-04-30,17.3,7.4,12.1,17.3,5.4,11.4,4.4,61.5,0,0,0,,0,0,42.9,19.3,22.8,1026.4,38.6,16.5,134.5,11.6,8,10,2022-04-30T06:32:10,2022-04-30T21:04:34,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-01,17.8,6.5,12.3,17.8,4.1,11.6,3.1,55.3,0,0,0,,0,0,36.2,15.2,40.5,1023.1,79,21,137,12,7,10,2022-05-01T06:30:28,2022-05-01T21:06:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-02,18.2,8.7,13.8,18.2,7.5,13.6,5.1,56.7,0,0,0,,0,0,34,16.7,23.1,1018.5,75.9,19,83.5,7.3,5,10,2022-05-02T06:28:47,2022-05-02T21:07:29,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-03,19.7,9.9,14.6,19.7,8.2,14.5,5.6,56.2,0,0,0,,0,0,39.5,18.8,19.7,1018,67.3,17.1,79.3,6.8,7,10,2022-05-03T06:27:07,2022-05-03T21:08:56,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-04,19.1,9.8,13.9,19.1,8.5,13.9,7.3,65.9,0.238,100,8.33,rain,0,0,37,17.6,0.3,1019.5,93,16.1,48,4.2,3,10,2022-05-04T06:25:28,2022-05-04T21:10:23,0.06,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-05,18,10.6,14.4,18,10.6,14.4,8.1,67.1,0.014,100,4.17,rain,0,0,35.9,18.1,334.4,1023.1,81.6,20.9,73.9,6.5,6,10,2022-05-05T06:23:51,2022-05-05T21:11:49,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-06,21.7,10,16,21.7,10,16,8.1,62.3,0.007,100,4.17,rain,0,0,28.7,14.1,0.8,1025.8,31.8,20,89.2,7.6,8,10,2022-05-06T06:22:15,2022-05-06T21:13:15,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-07,21.8,11.3,16.3,21.8,11.3,16.3,9,63.6,0,0,0,rain,0,0,31.1,13.7,1.1,1024.3,82.6,21.6,124.3,10.7,8,10,2022-05-07T06:20:41,2022-05-07T21:14:41,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-08,22.2,11.7,16.2,22.2,11.7,16.2,10.5,70.7,0,0,0,,0,0,34.2,16.7,27.3,1024.9,48.7,14.2,120.4,10.5,7,10,2022-05-08T06:19:09,2022-05-08T21:16:06,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-05-09,26.1,11.2,18.9,26.1,11.2,18.9,9,55.4,0,0,0,,0,0,24.6,10.9,351.7,1024,32.4,21.5,103.8,9,7,10,2022-05-09T06:17:38,2022-05-09T21:17:30,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-10,27.3,15.1,21.4,26.9,15.1,21.3,10.6,52.7,0,0,0,,0,0,46,20.2,224,1018.7,72.2,21.3,147,12.7,8,10,2022-05-10T06:16:09,2022-05-10T21:18:54,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-05-11,25.1,13.6,19.8,25.1,13.6,19.8,10.7,57.6,0,0,0,,0,0,50.8,23.8,245.6,1014.2,26.3,22.1,146.1,12.5,8,10,2022-05-11T06:14:41,2022-05-11T21:20:18,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-12,20,12.6,16.8,20,12.6,16.8,9.2,62,0,0,0,,0,0,34.3,14.9,294.7,1019.9,69.2,24.3,62.2,5.3,2,10,2022-05-12T06:13:16,2022-05-12T21:21:41,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-13,21.6,10.9,16.3,21.6,10.9,16.3,6.4,53.3,0,0,0,,0,0,31.7,16,315.9,1022.9,30.5,25.5,144.4,12.4,8,10,2022-05-13T06:11:52,2022-05-13T21:23:03,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-14,24,11.1,17.8,24,11.1,17.8,7.7,53.4,0,0,0,,0,0,23.8,12.3,73.4,1021.6,55.9,24.1,120.6,10.4,6,10,2022-05-14T06:10:30,2022-05-14T21:24:24,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07157099999,07147099999,C1292,LFPO,07150099999,LFPB"
paris,2022-05-15,29.1,14.5,21.4,28.1,14.5,21.2,9.9,51,2.618,100,12.5,rain,0,0,44.7,18.1,123.6,1014.6,75.2,22.7,103.7,9.1,7,10,2022-05-15T06:09:09,2022-05-15T21:25:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,D3543,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-16,25.4,16.3,20,25.4,16.3,20,13.5,69,0.552,100,12.5,rain,0,0,31.6,13.3,233.1,1017,82,22.6,94.9,8.1,9,10,2022-05-16T06:07:51,2022-05-16T21:27:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-17,28.6,16.2,23,28.3,16.2,22.9,13,55.9,0,0,0,rain,0,0,29.6,14,140.6,1018.7,53,24.7,276,23.8,9,10,2022-05-17T06:06:35,2022-05-17T21:28:23,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-18,29.1,17,23.5,28.7,17,23.5,14.4,58.1,0.037,100,4.17,rain,0,0,32.8,14.8,44.4,1019.3,63.7,24.4,128.2,11.1,7,30,2022-05-18T06:05:20,2022-05-18T21:29:41,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-19,25.5,20.3,22.7,25.5,20.3,22.7,15.8,65.9,0.172,100,4.17,rain,0,0,47.1,21.7,329.8,1018.1,82,22.3,140.4,12.2,7,10,2022-05-19T06:04:08,2022-05-19T21:30:58,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-05-20,23,14.3,18,23,14.3,18,13,72.7,2.347,100,37.5,rain,0,0,47.2,23.5,344.4,1019.7,81.5,20.4,69.2,5.9,3,30,2022-05-20T06:02:58,2022-05-20T21:32:14,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-21,24.8,11.8,17.9,24.8,11.8,17.9,10.6,65.1,0.014,100,4.17,rain,0,0,25.5,10.6,285.7,1022.5,58.1,20.7,173.6,15.1,8,10,2022-05-21T06:01:50,2022-05-21T21:33:29,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-22,22.4,15,19,22.4,15,19,11.6,62.5,0,0,0,,0,0,28.9,14.9,71.8,1014,88.6,21.6,68.5,5.9,3,10,2022-05-22T06:00:44,2022-05-22T21:34:42,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-23,18.4,14,16.7,18.4,14,16.7,13.7,83.1,5.665,100,50,rain,0,0,38,17,264.5,1003.4,95,17.6,40.3,3.3,2,10,2022-05-23T05:59:40,2022-05-23T21:35:55,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,LFPV,07145099999,07157099999,07147099999,C1292,LFPO,07150099999,D3623,LFPB"
